name	category	relevance	country_iso	x	y
Thyatira	Archaeological Site	80	TR	0.24970242312314112	-0.9101763049811095
Amos	Archaeological Site	63	TR	0.29776354529755233	-0.9326088223195275
Mausoleum at Halicarnassus	Archaeological Site	1412	TR	2.224309578315351	1.1984543211969423
Acropolis	Archaeological Site	452	TR	0.7290731797319013	-0.3500393846700947
Circus	Building	67	UA	-0.11206777109999899	-1.018827100724251
Tachanka	Monument	151	UA	0.15199320276861653	-0.909918999876214
Church of God	Church	65	US	-0.7163054566683575	0.7357149162962757
Bellevue Baptist Church	Church	50	US	-0.6561354084309415	0.5705532152142008
Charlotte Church	Church	780	US	0.4909680638862711	1.6815541588767002
Christian Church	Church	528	US	-0.16456053124476613	1.46648224522046
Calvary Temple	Church	156	US	-0.48848640379752706	0.7363129105273521
Church of God in Christ	Church	314	US	-0.2333466822528551	1.0063502039904637
Church of God of Prophecy	Church	92	US	-0.5817024386941765	0.6364972636377866
Church of the Brethren	Church	261	US	-0.28809250278849113	0.9464341695796411
Church of the Nazarene	Church	408	US	-0.12864100013989307	1.1488735485673698
Cumberland Presbyterian Church	Church	51	US	-0.6854742792194167	0.5756993057629715
Emanuel African Methodist Episcopal Church	Church	77	US	-0.6078527079928681	0.6261644070609468
Faith Tabernacle	Church	64	US	-0.570565892452551	0.5997763166539257
Free Methodist Church	Church	106	US	-0.4852957697740668	0.7054441450071177
Lee Chapel	Church	85	US	-0.5058886304439162	0.6344548219702676
Mars Hill Church	Church	93	US	-0.5668330466206202	0.6537117244282055
Metropolitan Community Church	Church	70	US	-0.6179619431520946	0.6138345802245899
Nazareth Baptist Church	Church	81	US	-0.5257342759203629	0.6351187056032295
Riverside Church	Church	163	US	-0.4883420384818056	0.7658626234283099
Tabernacle	Church	802	US	0.5006054531984137	1.7538662627884072
Temple Church	Church	279	US	-0.2523072626529769	0.9443978738695789
Triumph Church	Church	50	US	-0.5828122688844688	0.6057036486514358
Unity Church	Church	353	US	-0.18074406308838167	1.0636231775944918
Wesleyan Church	Church	126	US	-0.5554203645871062	0.7089886045107475
Christ of the Ozarks	Church	138	US	-0.6736754007421109	0.799929874109111
Free Will Baptist Church	Church	87	US	-0.7141064682434269	0.7278414111688526
High Church	Church	54	US	-0.7949915128603536	0.6649968351327407
Hollywood United Methodist Church	Church	125	US	-0.6147863859197649	0.783786189713262
House of God	Church	64	US	-0.7813702389756876	0.6890805456008572
Kingdom Hall	Church	70	US	-0.7599869520064163	0.6855402747059025
New Apostolic Church	Church	146	US	-0.6363971922686593	0.8256776717508563
Universal Life Church	Church	615	US	0.07972605255631428	1.5384429688717407
All Souls Unitarian Church	Church	53	US	-0.7269685566827817	0.43400639845574035
Basilica of the National Shrine of the Immaculate Conception	Church	393	US	-0.23721267758118583	0.9681382113554208
Blair House	Building	96	US	-0.6642041136971439	0.5017744828337583
Cannon House Office Building	Building	50	US	-0.7297883062494673	0.42908663125253943
Carnegie Endowment for International Peace	Building	87	US	-0.677166295393484	0.4876224166297948
Corcoran Gallery of Art	Building	68	US	-0.7044423797120527	0.45778695268246306
Cosmos Club	Building	79	US	-0.6891476272003234	0.47510535877291854
DAR Constitution Hall	Building	62	US	-0.7130331113289043	0.44836350324469876
Dirksen Senate Office Building	Building	50	US	-0.7299677862757734	0.42903640975555724
Environmental Protection Agency	Building	72	US	-0.6978991141181092	0.46386729219571404
World Mission Society Church of God	Church	369	US	-0.27039098198715894	0.9305347353096902
Fuller House	Building	276	US	-0.4057077447246704	0.7848448244109864
Hart Senate Office Building	Building	57	US	-0.7198736621840183	0.4400251932196168
Highlands	Building	156	US	-0.5791797962237022	0.5964123254485435
Hirshhorn Museum and Sculpture Garden	Museum	117	US	-0.6334714137312614	0.5346488025888183
House of the Temple	Church	107	US	-0.648809966587683	0.5189743047885306
International Spy Museum	Museum	96	US	-0.6640074403309789	0.5015915903174011
Korean War Veterans Memorial	Monument	109	US	-0.6452126804609885	0.5223961440219684
Lincoln Memorial	Monument	70	US	-0.7014479796022727	0.4610935099524565
Masonic Lodge	Building	168	US	-0.5608847305454578	0.6152629094972906
Mayflower Hotel	Building	66	US	-0.7076395601778781	0.4546082574512297
National Air and Space Museum	Museum	53	US	-0.7256260654972025	0.43396656719937854
National Building Museum	Museum	110	US	-0.643812766219432	0.5235234894295068
National Gallery of Art	Building	437	US	-0.17267252930251817	1.0377777138263133
National Museum of American History	Museum	250	US	-0.44208967846164743	0.7438650212142975
National Museum of Health and Medicine	Museum	69	US	-0.705441787609783	0.4588489169159733
National Museum of the American Indian	Museum	107	US	-0.6478256175612619	0.518838503872504
National Museum of Natural History	Museum	297	US	-0.37436109291250413	0.817715250641948
National Trust for Historic Preservation	Building	90	US	-0.6732074398808288	0.4923438618273927
National World War II Memorial	Monument	172	US	-0.5544538492728365	0.6213513695756268
Organization of American States	Building	391	US	-0.23914671667870563	0.965702977295276
Peace Monument	Monument	73	US	-0.6968362133378462	0.4653086235179406
Petersen House	Building	99	US	-0.6596970915078909	0.5063454766996534
Railroad Retirement Board	Building	70	US	-0.701067945228893	0.46066061896190025
Rayburn House Office Building	Building	54	US	-0.7240596116086166	0.4354241713261526
Renwick Gallery	Building	212	US	-0.4971558418405704	0.6842082454176712
Ronald Reagan Building and International Trade Center	Building	51	US	-0.7287863734090717	0.4309343094181053
Russell Senate Office Building	Building	66	US	-0.706936334921326	0.45421401770162656
Ryan Hall	Building	78	US	-0.6909830389426603	0.47275394791663644
Securities and Exchange Commission	Building	111	US	-0.6426214294601585	0.5254067122256408
Smithsonian Institution	Building	53	US	-0.7256981917414717	0.43404482300842795
The White House	Building	60	US	-0.7159937717372469	0.4451506705845718
Thomas Jefferson Building	Building	65	US	-0.7082339706136022	0.45264609429760505
Tregaron	Building	51	US	-0.7302502809260747	0.431161974557821
United States Botanic Garden	Building	52	US	-0.7270046977130069	0.43230403072767737
United States Holocaust Memorial Museum	Museum	259	US	-0.4290260742074169	0.7580680591245187
United States Information Agency	Building	82	US	-0.6843973685291587	0.4798043204508569
Vietnam Veterans Memorial	Monument	446	US	-0.15994261218668757	1.0522872350510957
Walter E. Washington Convention Center	Building	50	US	-0.7304599284091163	0.4292192129392078
Washington National Cathedral	Church	822	US	0.3801136225809547	1.643658359349359
Washington Monument	Monument	109	US	-0.6451557420068119	0.5222230746235822
Church of the Nativity	Church	570	US	0.006056324347309565	1.2243183962511315
Mount Hermon	Church	425	US	-0.16542621066263358	1.0029656096521726
Religious Society of Friends	Church	255	US	-0.41226449271208737	0.726705874156596
Advent Christian Church	Church	54	US	-0.52345789812905	0.5895314498168092
African Methodist Episcopal Church	Church	385	US	-0.006179144667793645	1.0722279262741001
Al Lang Stadium	Building	83	US	-0.37879719897879943	0.6065717142528485
Alpha and Omega	Church	611	US	0.45596179418921917	1.4110322537819013
Apostolic Christian Church	Church	63	US	-0.44751387642008067	0.5612645731998939
Brethren Church	Church	64	US	-0.3949043307579778	0.5766350259492898
Calvary Chapel	Church	249	US	-0.21389259699914556	0.8426922728839378
Christ the King	Church	68	US	-0.4732308173593033	0.5581119966304963
Community of Christ	Church	296	US	-0.11331332088195882	0.9278580807665296
Florida State Prison	Building	404	US	0.014320904955357079	1.094921208514141
Fort Clinch	Building	51	US	-0.507771636844613	0.5271382118372123
New Creation Church	Church	249	US	-0.1452518865420572	0.8651078366357849
Ponce de Leon Inlet Light	Building	63	US	-0.43409432747477755	0.5465407546625655
Presbyterian Church in America	Church	237	US	-0.2614495401598147	0.8780125412288395
Sacred Heart	Church	461	US	0.25812902380792807	1.183041715458169
The Assembly	Church	58	US	-0.44427338955517615	0.554175686287451
The House of God	Church	193	US	-0.26112847382660553	0.7666334600305107
Universal Church of Truth	Church	105	US	-0.27505390942482083	0.6163360406443955
University of Miami	Building	1105	US	1.1787913945807431	2.191845537759739
Frank Church	Church	126	US	-0.44499276373885854	0.6639771216390291
Georgia Dome	Building	644	US	0.22281357812518943	1.4845101224865145
Georgia State Capitol	Building	84	US	-0.5833344139316201	0.6038074294123803
Georgia State Prison	Building	51	US	-0.5554712743162595	0.5305520742240766
Georgia World Congress Center	Building	66	US	-0.609665908436956	0.5755898217996477
Glenn Hall	Building	143	US	-0.4991631655776404	0.6965226065630503
Holmes Chapel	Church	94	US	-0.47064556853864714	0.6107451940424768
Lakewood Church	Church	613	US	0.16533357926502046	1.4256681252881935
Porter Hall	Building	302	US	-0.2335232576028908	0.9410713997902481
Vienna City Hall	Building	128	US	-0.4619698655307093	0.6728409087636148
Whitehall	Building	436	US	-0.06665878153385997	1.1510585376398659
Armenian Apostolic Church	Church	714	US	0.11476442885163696	1.6480113157011187
Bulgarian Orthodox Church	Church	137	US	-0.7158059734962005	0.740658747166784
Carnegie Hall	Building	193	US	-0.6294544049684887	0.8246091197845222
Clark County Museum	Museum	53	US	-0.8369544419083843	0.5728447143269403
Illinois State Capitol	Building	54	US	-0.8661098665993249	0.5984121589908385
Taylor Hall	Building	525	US	-0.16432167981501697	1.3209694877166454
Trinity United Church of Christ	Church	51	US	-0.8892976615412148	0.61598697189297
Abyssinian Baptist Church	Church	56	US	-0.8318425015926674	0.5544779327545406
Unification Church	Church	291	US	-0.4942869423838078	0.9246196336188085
Evangelical Covenant Church	Church	132	US	-0.7865157855625797	0.8327950641784526
Abbey of Our Lady of Gethsemani	Church	128	US	-0.6547460263156869	0.6700438157570664
Churchill Downs	Church	151	US	-0.640920297566232	0.7069127902460393
Lebanon	Church	157	US	-0.620450745990413	0.7351772696276362
Orthodox Church	Church	167	US	-0.5686314459979521	0.7015609272422572
The Church of Jesus Christ of Latter-day Saints	Church	3569	US	4.300401158076413	6.0652202847725905
Hermitage	Building	95	US	-0.5106941741689571	0.7247561525355474
Louisiana Correctional Institute for Women	Building	50	US	-0.5811282725721435	0.6547983006438376
Louisiana State Capitol	Building	130	US	-0.47312730264436736	0.7812060862766391
New Birth Missionary Baptist Church	Church	180	US	-0.3760058162926534	0.8467400033364574
Touro Synagogue	Church	96	US	-0.49548411330211295	0.7158191061917938
United States Border Patrol	Building	509	US	0.10011235916959976	1.3641079783329908
American Red Cross	Building	368	US	-0.2755519734575691	0.9291344487180225
Baltimore Museum of Art	Museum	53	US	-0.7359739431820495	0.4266538854089699
Jewish Community Center	Building	134	US	-0.6207750656012992	0.5547910513275254
Lincoln Center	Building	91	US	-0.6785213310541834	0.4944912210048344
Merriweather Post Pavilion	Building	100	US	-0.6667372710228486	0.5043152357383943
National Institutes of Health	Building	369	US	-0.2747267552646002	0.9314444475215077
United States Census Bureau	Building	724	US	0.24287140282772335	1.488050148559577
Walters Art Museum	Museum	117	US	-0.6428311943433705	0.5273869638307214
Kader	Building	79	US	-0.7981008025326273	0.7031911766062734
Kent	Building	53	US	-0.8121122185151698	0.671058581438745
Masonic Temple	Church	189	US	-0.6399657126485516	0.8237086159064206
Nelson-Atkins Museum of Art	Museum	71	US	-0.8617021287685669	0.6937432094880532
Colonnade	Building	209	US	-0.43117000794804505	0.8550233747752669
Mississippi State Penitentiary	Building	269	US	-0.37689237215382143	0.9747288950899637
Philadelphia City Hall	Building	357	US	-0.20123955664138155	1.1000054374913582
American Legion	Building	690	US	0.26665787682642583	1.5117823860713753
Carolinas Aviation Museum	Museum	102	US	-0.573294789443864	0.5796158803105311
Duke Chapel	Church	91	US	-0.5962283560103195	0.5324079069064517
Elevation Church	Church	529	US	0.04451079057909225	1.2169997088382205
Carew Tower	Building	76	US	-0.7662623323040674	0.5682326861433751
Church of God and Saints of Christ	Church	50	US	-0.8042196094129469	0.5274443854705797
Cincinnati Gardens	Building	86	US	-0.7538888032340192	0.582824767460745
College Football Hall of Fame	Building	451	US	-0.23198280633418378	1.1533511047295804
East End	Building	69	US	-0.791276615430366	0.5581569804386993
Krohn Conservatory	Building	79	US	-0.7621952146579857	0.5725785823395257
Scott Hall	Building	52	US	-0.8156447916559688	0.5315550206434712
Southern Ohio Correctional Facility	Building	174	US	-0.6041491745565438	0.7029487760787055
Tanner Hall	Building	70	US	-0.7759297691668011	0.5587220513070561
The Crown	Building	61	US	-0.7876943589721171	0.5445496813174123
United House of Prayer for All People	Church	66	US	-0.793966539627829	0.5281662797736169
Unity Temple	Church	73	US	-0.7806517269229043	0.5628644711915135
Christian Science Reading Room	Church	59	US	-0.8078800154393173	0.7211559452983421
Episcopal Church	Church	57	US	-0.7720651001719326	0.7140227281452369
Oklahoma State Capitol	Building	73	US	-0.7719024508126497	0.7518989643364205
Shalom	Church	194	US	-0.5973881406207484	0.9420761047620793
Brandywine River Museum	Museum	51	US	-0.7469924092191127	0.4074310260516518
First Bank of the United States	Building	295	US	-0.3940504992476268	0.7848532905099644
Franklin Institute	Building	94	US	-0.6841135785816248	0.4690943529532341
Philadelphia Museum of Art	Museum	226	US	-0.4943172851698335	0.6767374258784845
Please Touch Museum	Museum	58	US	-0.736141874797729	0.41243599886441945
Second Bank of the United States	Building	173	US	-0.5697888302972841	0.5930422350270531
United States Mint	Building	378	US	-0.27515004525499537	0.9155523370549444
Drayton Hall	Building	80	US	-0.5669730568342904	0.5519833672214259
Hamilton College	Building	170	US	-0.43740241343765546	0.6934360883354358
Harper College	Building	68	US	-0.5842877661545386	0.5330891647228404
Magnolia	Church	81	US	-0.5276820685917131	0.548808552069404
Old Catholic Church	Church	273	US	-0.30820975385437616	0.8527553167216675
Old Slave Mart	Museum	72	US	-0.5298491398267864	0.5304445156396683
South Carolina State House	Building	58	US	-0.5987866963293283	0.5174071470403799
Graceland	Building	125	US	-0.6159447141511614	0.7368217095931805
Massey Hall	Building	91	US	-0.6393986437333032	0.5986111548819881
Mid-South Coliseum	Building	100	US	-0.6538588082092508	0.6966011707355967
Parthenon	Building	51	US	-0.728937199209075	0.5729325509126715
Ryman Auditorium	Building	334	US	-0.3213980932914649	1.01742116882073
Tennessee State Capitol	Building	104	US	-0.652853739579548	0.6558090329444614
Alamo Stadium	Building	51	US	-0.6204700922161208	0.7579758539816853
Astrodome	Building	757	US	0.41674198754676867	1.8264888813175457
Celestial Church of Christ	Church	141	US	-0.5828695347309871	0.8629260624980596
Church of Pentecost	Church	71	US	-0.5707782590976749	0.7493211425342511
Dallas Museum of Art	Museum	72	US	-0.6810104700747414	0.7534888647081214
Dinosaur Valley State Park	Building	79	US	-0.6627829616652583	0.7803965636135292
Driskill Hotel	Building	79	US	-0.5991653358868578	0.7885491541634196
Flatiron Building	Building	167	US	-0.5477367666885925	0.9100439384416168
Fort Worth Museum of Science and History	Museum	52	US	-0.7135467504212706	0.7297540881152405
Hippodrome	Building	300	US	-0.3166746190613949	1.1225115329868023
Houston Museum of Natural Science	Museum	96	US	-0.5362635631031304	0.7866905580752833
Hull House	Building	150	US	-0.44326891969130444	0.8971503259133273
Kimbell Art Museum	Museum	71	US	-0.6862509077219963	0.7595603305537652
Lone Star Flight Museum	Museum	91	US	-0.5240403850825859	0.7738652972483362
Metropolitan Tabernacle	Church	68	US	-0.6838626702902406	0.7473458727039933
Mission San Juan Capistrano	Church	193	US	-0.41160327372420613	0.9815432816278952
Moravian Church	Church	927	US	0.5666379406026562	2.0976365848857426
Mount Carmel	Church	378	US	-0.2339965419668625	1.2443133896526815
Old North Church	Church	153	US	-0.5095552582145536	0.8576781515428734
Redeemed Christian Church of God	Church	311	US	-0.22552975479846524	1.1273438740841006
Space Center Houston	Building	125	US	-0.4863923014891577	0.8292468005475844
Texas Department of Public Safety	Building	135	US	-0.5202087684382065	0.8761027172766764
Texas State Capitol	Building	190	US	-0.4394960842598612	0.9630390322873813
Tower of the Americas	Building	392	US	-0.12798179537609725	1.294444186029052
United Church of God	Church	117	US	-0.5946745950153615	0.8029481006381828
Virginia Hall	Building	151	US	-0.5688568319717281	0.8772756370085485
Witte Museum	Museum	84	US	-0.5732330740577362	0.8096513181815357
Worldwide Church of God	Church	77	US	-0.5701541455912282	0.7558895450072353
Battersea	Building	226	US	-0.4272254335412443	0.7190675292012391
Battle Abbey	Church	63	US	-0.6729641601538519	0.4618180149443448
Beaumont	Building	52	US	-0.713631437904149	0.46955416867908845
Belmont	Building	90	US	-0.6479326823763158	0.5378389500023361
Brookside	Building	417	US	-0.20697077603813208	1.0111668023496703
Children	Building	54	US	-0.6524056531658927	0.43546031824584497
Church of All Nations	Church	74	US	-0.6403193263521816	0.4750021196499331
Colle	Building	67	US	-0.6896967661882658	0.47890103627255615
Dillard House	Building	70	US	-0.6872229595348808	0.4844559081913078
Donegal	Building	256	US	-0.4114862995764007	0.7786087278140571
Erin	Building	229	US	-0.4864721711154683	0.7252940383575309
Evergreen	Building	519	US	-0.056869128479194	1.1763141856881139
Federal Reserve Bank of Richmond	Building	62	US	-0.6734043294487307	0.45991446875748226
George Washington Masonic National Memorial	Building	161	US	-0.5679202458339896	0.6047733155308445
Glass House	Building	162	US	-0.5134871997086802	0.609943353210085
Gunston Hall	Building	55	US	-0.7168673283218726	0.4399986958801627
Hill House	Building	51	US	-0.7151552182880242	0.4679616410488965
McLean Bible Church	Church	56	US	-0.7250192143646104	0.44064638551635804
Monticello	Historical Site	553	US	0.009613803831846901	1.2431802041109605
Montpelier	Building	52	US	-0.7160354520049254	0.45066500792677017
Mount Zion	Building	616	US	0.07193325328014875	1.3330103272273282
Oakham	Building	88	US	-0.6839994561386484	0.49744132383235823
Pentagon	Building	150	US	-0.5856925605868132	0.587043888527222
Red Cross	Building	116	US	-0.6350824964487756	0.5342331197271933
